track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
279SEvAy3nPp80sTBby5ho,New York 93,2RqrWplViWHSGLzlhmDcbt,Yaeji,26PSwnRr3BuNjG3Wxnkgq4,241726,2016-02-29,0,0.466,0.367,4,-12.643,0,0.0546,0.633,0.00772,0.263,0.139,99.978,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3nBcKj4hO09lOHrJ6oozEq,Crying Time,4F7OD66JSrIoPu0f0vJnBT,Monguito Santamaria,402fHAI2TEO38bevJ7cbIZ,172026,2009,0,0.484,0.508,0,-8.948,0,0.0452,0.779,0.000421,0.17,0.834,183.279,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
10lFD0kqBuJTa3f0YqXtNH,At The River,67tgMwUfnmqzYsNAtnP6YJ,Groove Armada,5WqnvAcTQtMGbhkvcNLxlC,394933,2014-02-11,48,0.691,0.669,1,-7.158,1,0.0295,0.398,0.0347,0.35,0.57,135.911,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3X9MzewfAXyBbdPuWQDJUa,If I Could Only Be Sure,7H2X4y4sB4EnP593GbQi66,Nolan Porter,1Bi02TLjn4ONPqXTM6r9eu,201533,1972-05-15,50,0.756,0.578,5,-11.833,1,0.0338,0.0164,0.122,0.0829,0.801,123.311,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
5sqMwFr1FjUmGnWen7qbIb,Cowboy Bossa feat. Yanez,3tuX54dqgS8LsGUvNzgrpP,Mo' Horizons,41aY1CJkswSzjhM6qlOyBZ,277893,2011-05-06,1,0.789,0.585,6,-8.33,0,0.0834,0.119,0.00106,0.0969,0.707,100.034,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
6GD40cnct0XfD1Tl3syp3K,Touch Me 2,3XkLOVhQv8DBoiclVW8F89,Budgie,56qbBYsDKjlZxjBL9XPSCi,187223,2018-02-14,0,0.836,0.528,5,-10.807,0,0.183,0.0683,0.274,0.0665,0.701,82.018,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
0Pt3XIwMQRukrGJWqn6g12,Soon Never Comes,7uuvPwRD3I1UHDPNnbaY6C,Stimulator Jones,07UlPMyJylAg1GiWhKGZfk,248434,2018-04-27,0,0.733,0.507,10,-7.648,0,0.0484,0.0213,0.000252,0.107,0.685,87.99,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1S0dTNwwd3vDjiSjvWSXq0,"People Make the World Go ""Round",6rfmM7dZAV1O2loXczWgo1,The Pharaohs,3MYeGCFsuQxEmHD1Das66y,678666,1996-12-10,0,0.484,0.521,2,-11.47,1,0.0896,0.0216,0.00503,0.156,0.507,141.63,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
67a7HPjayErVqhwzdc0L0Z,Music 4 My Mother (Underground Resistance Mix),450o9jw6AtiQlQkHCdH6Ru,Funkadelic,57K1BMtlcR32OA2Csyy5Un,341226,2017-10-27,0,0.946,0.427,4,-12.416,0,0.158,0.0508,0.00167,0.041,0.67,102.243,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
7L7KnCltNM8yXWs3ozuUY1,Dang! (feat. Anderson .Paak),4LLpKhyESsyAXpc4laK94U,Mac Miller,0orriotaN8Aqny6hq1H2X7,305350,2016-07-28,0,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
5gLnP39loLs3rCku2SQAqB,Use My Body,3MkGbWOM7lb49LNZViHwxG,Mavis John,6ZTmHQNK4qBaQkdJy15j6w,268093,2014-07-07,40,0.7,0.875,7,-9.092,1,0.0679,0.43,0.673,0.371,0.801,97.514,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
